	MCT.f.0104	MCT.f.0106	MCT.f.0107	MCT.f.0108	MCT.f.0109	MCT.f.0110	MCT.f.0111	MCT.f.0112	MCT.f.0113	MCT.f.0114	MCT.f.0115	MCT.f.0116	MCT.f.0117	MCT.f.0118	MCT.f.0119
MCT.f.0104	0.0	5.52111917521	6.85600771325	7.65177829147	7.0885074305	5.22973932799	5.65460056119	6.7118857474	7.24098642975	8.04447002294	7.3146281177	8.39132885748	8.19478093709	6.38654483478	7.62087430124
MCT.f.0106	5.52111917521	0.0	3.95414673397	5.63092148645	5.82972828277	6.47870723963	6.88487800859	6.77829323359	7.11608668148	7.51732527352	7.22794852207	7.95388016239	8.35755285177	7.21538702262	8.12902214065
MCT.f.0107	6.85600771325	3.95414673397	0.0	3.27340966257	5.64422745774	6.85010596309	7.41770205561	7.27574521791	7.00926582096	7.11494741674	7.23752233261	7.58266528116	8.07073172989	7.56243623258	8.43286323411
MCT.f.0108	7.65177829147	5.63092148645	3.27340966257	0.0	3.59782650011	7.03410842552	7.95066899748	7.88446446454	7.35568287638	5.9131290688	6.19255556974	7.60682498543	7.9801331281	7.93814832221	8.30316791055
MCT.f.0109	7.0885074305	5.82972828277	5.64422745774	3.59782650011	0.0	4.63554239887	6.61749892188	6.33114864799	6.04470795793	5.3189601989	6.24088228963	7.7116984892	7.73974524501	6.49338852587	7.04242763532
MCT.f.0110	5.22973932799	6.47870723963	6.85010596309	7.03410842552	4.63554239887	0.0	3.55356622282	4.83966577441	4.52382621278	5.98140422227	6.56885722272	7.61283888494	8.17006577807	4.86423923894	5.64228208172
MCT.f.0111	5.65460056119	6.88487800859	7.41770205561	7.95066899748	6.61749892188	3.55356622282	0.0	2.4913913778	4.8558464259	6.32152400944	6.41745095414	7.63283510377	8.32581703798	5.88079973684	6.36834263794
MCT.f.0112	6.7118857474	6.77829323359	7.27574521791	7.88446446454	6.33114864799	4.83966577441	2.4913913778	0.0	3.4745558131	5.81205184027	6.66297550657	7.92978820959	8.38556384222	5.72277938333	6.16242511207
MCT.f.0113	7.24098642975	7.11608668148	7.00926582096	7.35568287638	6.04470795793	4.52382621278	4.8558464259	3.4745558131	0.0	3.79219379017	6.04792162854	7.62944857543	8.34361061664	5.53952750047	6.06926048121
MCT.f.0114	8.04447002294	7.51732527352	7.11494741674	5.9131290688	5.3189601989	5.98140422227	6.32152400944	5.81205184027	3.79219379017	0.0	2.96886770296	6.6774450984	7.55570117194	6.25628527816	6.24509727566
MCT.f.0115	7.3146281177	7.22794852207	7.23752233261	6.19255556974	6.24088228963	6.56885722272	6.41745095414	6.66297550657	6.04792162854	2.96886770296	0.0	4.91002714432	7.57062488684	6.99183736179	7.13405404445
MCT.f.0116	8.39132885748	7.95388016239	7.58266528116	7.60682498543	7.7116984892	7.61283888494	7.63283510377	7.92978820959	7.62944857543	6.6774450984	4.91002714432	0.0	3.11596974542	6.70550483439	8.17416177753
MCT.f.0117	8.19478093709	8.35755285177	8.07073172989	7.9801331281	7.73974524501	8.17006577807	8.32581703798	8.38556384222	8.34361061664	7.55570117194	7.57062488684	3.11596974542	0.0	5.55458517038	8.40275670693
MCT.f.0118	6.38654483478	7.21538702262	7.56243623258	7.93814832221	6.49338852587	4.86423923894	5.88079973684	5.72277938333	5.53952750047	6.25628527816	6.99183736179	6.70550483439	5.55458517038	0.0	4.64021072791
MCT.f.0119	7.62087430124	8.12902214065	8.43286323411	8.30316791055	7.04242763532	5.64228208172	6.36834263794	6.16242511207	6.06926048121	6.24509727566	7.13405404445	8.17416177753	8.40275670693	4.64021072791	0.0
