	MCT.f.0511	MCT.f.0512	MCT.f.0513	MCT.f.0514	MCT.f.0515	MCT.f.0516	MCT.f.0517	MCT.f.0519	MCT.f.0520	MCT.f.0522	MCT.f.0523	MCT.f.0524	MCT.f.0525	MCT.f.0526	MCT.f.0527
MCT.f.0511	0.0	0.638655462185	0.785714285714	0.661016949153	0.81308411215	0.758620689655	0.652892561983	0.666666666667	0.752380952381	0.816666666667	0.769230769231	0.79	0.647619047619	0.660194174757	0.746575342466
MCT.f.0512	0.638655462185	0.0	0.657894736842	0.753246753247	0.7421875	0.789115646259	0.58273381295	0.69014084507	0.7109375	0.751773049645	0.624113475177	0.675213675214	0.569105691057	0.578512396694	0.767045454545
MCT.f.0513	0.785714285714	0.657894736842	0.0	0.757425742574	0.804347826087	0.832512315271	0.72	0.75	0.857142857143	0.819095477387	0.828703703704	0.804469273743	0.756613756614	0.758064516129	0.751131221719
MCT.f.0514	0.661016949153	0.753246753247	0.757425742574	0.0	0.610619469027	0.847682119205	0.687074829932	0.690647482014	0.789473684211	0.762589928058	0.782051282051	0.772357723577	0.645669291339	0.634146341463	0.782857142857
MCT.f.0515	0.81308411215	0.7421875	0.804347826087	0.610619469027	0.0	0.8828125	0.734375	0.801587301587	0.849557522124	0.825	0.847826086957	0.811881188119	0.706422018349	0.669902912621	0.825806451613
MCT.f.0516	0.758620689655	0.789115646259	0.832512315271	0.847682119205	0.8828125	0.0	0.532786885246	0.782608695652	0.886363636364	0.846715328467	0.87898089172	0.867768595041	0.784615384615	0.777777777778	0.771604938272
MCT.f.0517	0.652892561983	0.58273381295	0.72	0.687074829932	0.734375	0.532786885246	0.0	0.701388888889	0.797101449275	0.795918367347	0.77358490566	0.771653543307	0.606299212598	0.570247933884	0.62893081761
MCT.f.0519	0.666666666667	0.69014084507	0.75	0.690647482014	0.801587301587	0.782608695652	0.701388888889	0.0	0.75	0.661290322581	0.676258992806	0.669724770642	0.692913385827	0.661157024793	0.803468208092
MCT.f.0520	0.752380952381	0.7109375	0.857142857143	0.789473684211	0.849557522124	0.886363636364	0.797101449275	0.75	0.0	0.811475409836	0.696	0.851851851852	0.781512605042	0.763157894737	0.892857142857
MCT.f.0522	0.816666666667	0.751773049645	0.819095477387	0.762589928058	0.825	0.846715328467	0.795918367347	0.661290322581	0.811475409836	0.0	0.585365853659	0.72641509434	0.741935483871	0.71186440678	0.874285714286
MCT.f.0523	0.769230769231	0.624113475177	0.828703703704	0.782051282051	0.847826086957	0.87898089172	0.77358490566	0.676258992806	0.696	0.585365853659	0.0	0.703389830508	0.739130434783	0.712121212121	0.862433862434
MCT.f.0524	0.79	0.675213675214	0.804469273743	0.772357723577	0.811881188119	0.867768595041	0.771653543307	0.669724770642	0.851851851852	0.72641509434	0.703389830508	0.0	0.622448979592	0.663265306122	0.834437086093
MCT.f.0525	0.647619047619	0.569105691057	0.756613756614	0.645669291339	0.706422018349	0.784615384615	0.606299212598	0.692913385827	0.781512605042	0.741935483871	0.739130434783	0.622448979592	0.0	0.190476190476	0.659863945578
MCT.f.0526	0.660194174757	0.578512396694	0.758064516129	0.634146341463	0.669902912621	0.777777777778	0.570247933884	0.661157024793	0.763157894737	0.71186440678	0.712121212121	0.663265306122	0.190476190476	0.0	0.659722222222
MCT.f.0527	0.746575342466	0.767045454545	0.751131221719	0.782857142857	0.825806451613	0.771604938272	0.62893081761	0.803468208092	0.892857142857	0.874285714286	0.862433862434	0.834437086093	0.659863945578	0.659722222222	0.0
