	MCT.f.0360	MCT.f.0361	MCT.f.0362	MCT.f.0363	MCT.f.0364	MCT.f.0365	MCT.f.0366	MCT.f.0368	MCT.f.0369	MCT.f.0370	MCT.f.0371	MCT.f.0372	MCT.f.0374
MCT.f.0360	0.0	2.72546846238	3.97147800297	6.25114788626	6.03250145451	5.01741617363	4.68349162863	5.97193791475	5.8092746301	7.28125423608	7.34122548751	7.45969360786	7.19246201154
MCT.f.0361	2.72546846238	0.0	2.181110481	4.65375909766	5.55721964121	5.08560105824	5.26493990821	6.53283574336	6.45457201285	7.40596149155	7.70836066203	8.1338801607	7.45814220836
MCT.f.0362	3.97147800297	2.181110481	0.0	3.18750456704	4.49813341266	5.18633540373	5.36623204629	6.53191509874	6.49829355055	7.02834618383	7.46197341938	8.07789057516	7.37053366801
MCT.f.0363	6.25114788626	4.65375909766	3.18750456704	0.0	2.98910350135	4.54502218279	5.84068521087	6.24879208579	7.15947719392	7.91098162259	7.88205518862	8.29913858441	7.34170525127
MCT.f.0364	6.03250145451	5.55721964121	4.49813341266	2.98910350135	0.0	2.58412105127	4.3334506633	5.11567370006	5.98487793402	7.68980932397	7.99417892106	8.04902173823	7.33495657314
MCT.f.0365	5.01741617363	5.08560105824	5.18633540373	4.54502218279	2.58412105127	0.0	2.31343735798	4.92869612722	5.26319399459	7.43602301521	7.88075460339	8.3729252754	7.0353311285
MCT.f.0366	4.68349162863	5.26493990821	5.36623204629	5.84068521087	4.3334506633	2.31343735798	0.0	3.27662604615	4.64247593396	6.95085588286	7.52049889056	7.62617216829	7.58773978635
MCT.f.0368	5.97193791475	6.53283574336	6.53191509874	6.24879208579	5.11567370006	4.92869612722	3.27662604615	0.0	2.54308750445	5.9402022432	6.99916425953	6.97684399533	8.06325714711
MCT.f.0369	5.8092746301	6.45457201285	6.49829355055	7.15947719392	5.98487793402	5.26319399459	4.64247593396	2.54308750445	0.0	3.78783125672	5.46366188486	6.69269572584	7.21531200322
MCT.f.0370	7.28125423608	7.40596149155	7.02834618383	7.91098162259	7.68980932397	7.43602301521	6.95085588286	5.9402022432	3.78783125672	0.0	2.47585246106	4.25154639175	7.54019088423
MCT.f.0371	7.34122548751	7.70836066203	7.46197341938	7.88205518862	7.99417892106	7.88075460339	7.52049889056	6.99916425953	5.46366188486	2.47585246106	0.0	2.06297193357	6.71956628114
MCT.f.0372	7.45969360786	8.1338801607	8.07789057516	8.29913858441	8.04902173823	8.3729252754	7.62617216829	6.97684399533	6.69269572584	4.25154639175	2.06297193357	0.0	6.00022952011
MCT.f.0374	7.19246201154	7.45814220836	7.37053366801	7.34170525127	7.33495657314	7.0353311285	7.58773978635	8.06325714711	7.21531200322	7.54019088423	6.71956628114	6.00022952011	0.0
