	MCT.f.0410	MCT.f.0411	MCT.f.0412	MCT.f.0414	MCT.f.0415	MCT.f.0416	MCT.f.0086	MCT.f.0418	MCT.f.0419	MCT.f.0420	MCT.f.0421	MCT.f.0422	MCT.f.0423	MCT.f.0424	MCT.f.0425
MCT.f.0410	0.0	0.483606557377	0.680555555556	0.78431372549	0.808823529412	0.835616438356	0.841463414634	0.771241830065	0.75	0.806896551724	0.849710982659	0.808641975309	0.811023622047	0.832167832168	0.820143884892
MCT.f.0411	0.483606557377	0.0	0.325	0.745222929936	0.798611111111	0.832258064516	0.789156626506	0.63698630137	0.605839416058	0.695035460993	0.711656441718	0.756097560976	0.842857142857	0.691176470588	0.694029850746
MCT.f.0412	0.680555555556	0.325	0.0	0.705128205128	0.746478873239	0.78431372549	0.743902439024	0.602739726027	0.569343065693	0.696551724138	0.647798742138	0.69375	0.807142857143	0.68345323741	0.65671641791
MCT.f.0414	0.78431372549	0.745222929936	0.705128205128	0.0	0.388888888889	0.7	0.696774193548	0.726114649682	0.753246753247	0.790849673203	0.814606741573	0.77245508982	0.765151515152	0.806666666667	0.794520547945
MCT.f.0415	0.808823529412	0.798611111111	0.746478873239	0.388888888889	0.0	0.576576576577	0.719424460432	0.802721088435	0.791366906475	0.780303030303	0.785714285714	0.707142857143	0.663461538462	0.76	0.784
MCT.f.0416	0.835616438356	0.832258064516	0.78431372549	0.7	0.576576576577	0.0	0.382608695652	0.797385620915	0.777777777778	0.757352941176	0.77358490566	0.705479452055	0.6	0.75572519084	0.796992481203
MCT.f.0086	0.841463414634	0.789156626506	0.743902439024	0.696774193548	0.719424460432	0.382608695652	0.0	0.553191489362	0.751592356688	0.756578947368	0.735294117647	0.668789808917	0.6953125	0.746575342466	0.741258741259
MCT.f.0418	0.771241830065	0.63698630137	0.602739726027	0.726114649682	0.802721088435	0.797385620915	0.553191489362	0.0	0.36974789916	0.683098591549	0.685185185185	0.730061349693	0.812949640288	0.751724137931	0.755244755245
MCT.f.0419	0.75	0.605839416058	0.569343065693	0.753246753247	0.791366906475	0.777777777778	0.751592356688	0.36974789916	0.0	0.456896551724	0.651315789474	0.716129032258	0.810606060606	0.669230769231	0.682170542636
MCT.f.0420	0.806896551724	0.695035460993	0.696551724138	0.790849673203	0.780303030303	0.757352941176	0.756578947368	0.683098591549	0.456896551724	0.0	0.416	0.666666666667	0.728813559322	0.650406504065	0.696
MCT.f.0421	0.849710982659	0.711656441718	0.647798742138	0.814606741573	0.785714285714	0.77358490566	0.735294117647	0.685185185185	0.651315789474	0.416	0.0	0.385185185185	0.760563380282	0.702702702703	0.714285714286
MCT.f.0422	0.808641975309	0.756097560976	0.69375	0.77245508982	0.707142857143	0.705479452055	0.668789808917	0.730061349693	0.716129032258	0.666666666667	0.385185185185	0.0	0.495575221239	0.601503759398	0.613636363636
MCT.f.0423	0.811023622047	0.842857142857	0.807142857143	0.765151515152	0.663461538462	0.6	0.6953125	0.812949640288	0.810606060606	0.728813559322	0.760563380282	0.495575221239	0.0	0.628571428571	0.72972972973
MCT.f.0424	0.832167832168	0.691176470588	0.68345323741	0.806666666667	0.76	0.75572519084	0.746575342466	0.751724137931	0.669230769231	0.650406504065	0.702702702703	0.601503759398	0.628571428571	0.0	0.255555555556
MCT.f.0425	0.820143884892	0.694029850746	0.65671641791	0.794520547945	0.784	0.796992481203	0.741258741259	0.755244755245	0.682170542636	0.696	0.714285714286	0.613636363636	0.72972972973	0.255555555556	0.0
