	MCT.f.0410	MCT.f.0411	MCT.f.0412	MCT.f.0414	MCT.f.0415	MCT.f.0416	MCT.f.0086	MCT.f.0418	MCT.f.0419	MCT.f.0420	MCT.f.0421	MCT.f.0422	MCT.f.0423	MCT.f.0424	MCT.f.0425
MCT.f.0410	0.0	6.82380651032	8.22542481917	8.42430871415	8.03501427867	9.03225532637	8.64524012504	7.8659091862	7.61512687146	8.30518220239	9.93861892583	7.73535856506	8.17164758601	7.68441210554	7.90139244103
MCT.f.0411	6.82380651032	0.0	3.82910472563	8.55649671454	9.21330978471	9.14964326385	9.15422348539	7.39485554729	6.12676065606	7.27392500753	7.47588680899	8.08705935353	10.0383120511	7.91229102199	8.40316308415
MCT.f.0412	8.22542481917	3.82910472563	0.0	8.46541807245	8.76403018882	8.14948078506	8.26827058022	6.62671896477	5.30481836355	7.13885915677	6.36864418747	6.83693674635	9.94199976075	7.5536988475	8.02784742598
MCT.f.0414	8.42430871415	8.55649671454	8.46541807245	0.0	5.18644102701	7.34617952528	5.78633529187	5.41420263123	6.91134302558	7.66418317577	9.4772771985	7.89263232907	8.14016802638	7.76586125489	8.00094510724
MCT.f.0415	8.03501427867	9.21330978471	8.76403018882	5.18644102701	0.0	5.71535987679	6.29602274393	6.85939866206	7.63498093751	8.27894284896	9.21941363794	6.60216562984	6.73679586628	7.24601112296	7.87586924027
MCT.f.0416	9.03225532637	9.14964326385	8.14948078506	7.34617952528	5.71535987679	0.0	2.70428656311	6.85885553427	6.94201079819	7.38277608916	8.08697497444	6.51161864955	7.42766704048	8.00140738936	8.89410878976
MCT.f.0086	8.64524012504	9.15422348539	8.26827058022	5.78633529187	6.29602274393	2.70428656311	0.0	4.50963248687	6.59648968202	7.20623000973	8.27706734868	6.34188034188	6.89368434468	7.24298369562	8.22836032964
MCT.f.0418	7.8659091862	7.39485554729	6.62671896477	5.41420263123	6.85939866206	6.85885553427	4.50963248687	0.0	2.36878492049	6.62057900244	8.19650888153	6.83651200881	7.8097599586	7.06205125715	7.55362318841
MCT.f.0419	7.61512687146	6.12676065606	5.30481836355	6.91134302558	7.63498093751	6.94201079819	6.59648968202	2.36878492049	0.0	4.8819826281	7.31235380327	6.40158555122	8.27659854152	6.45889503865	6.88326548336
MCT.f.0420	8.30518220239	7.27392500753	7.13885915677	7.66418317577	8.27894284896	7.38277608916	7.20623000973	6.62057900244	4.8819826281	0.0	4.12088298779	6.8000376244	8.23775657362	6.9579242892	7.42596361394
MCT.f.0421	9.93861892583	7.47588680899	6.36864418747	9.4772771985	9.21941363794	8.08697497444	8.27706734868	8.19650888153	7.31235380327	4.12088298779	0.0	4.65533522831	9.91333556555	8.42506747323	8.61955100881
MCT.f.0422	7.73535856506	8.08705935353	6.83693674635	7.89263232907	6.60216562984	6.51161864955	6.34188034188	6.83651200881	6.40158555122	6.8000376244	4.65533522831	0.0	5.53648138433	5.32068782224	6.21147887595
MCT.f.0423	8.17164758601	10.0383120511	9.94199976075	8.14016802638	6.73679586628	7.42766704048	6.89368434468	7.8097599586	8.27659854152	8.23775657362	9.91333556555	5.53648138433	0.0	5.40304179373	7.32726171733
MCT.f.0424	7.68441210554	7.91229102199	7.5536988475	7.76586125489	7.24601112296	8.00140738936	7.24298369562	7.06205125715	6.45889503865	6.9579242892	8.42506747323	5.32068782224	5.40304179373	0.0	2.08948405034
MCT.f.0425	7.90139244103	8.40316308415	8.02784742598	8.00094510724	7.87586924027	8.89410878976	8.22836032964	7.55362318841	6.88326548336	7.42596361394	8.61955100881	6.21147887595	7.32726171733	2.08948405034	0.0
