	MCT.f.0460	MCT.f.0461	MCT.f.0462	MCT.f.0463	MCT.f.0464	MCT.f.0467	MCT.f.0468	MCT.f.0470	MCT.f.0472	MCT.f.0473	MCT.f.0475
MCT.f.0460	0.0	0.606837606838	0.848739495798	0.645454545455	0.635514018692	0.615384615385	0.723214285714	0.645454545455	0.715447154472	0.811023622047	0.653846153846
MCT.f.0461	0.606837606838	0.0	0.808988764045	0.560975609756	0.707865168539	0.551282051282	0.564102564103	0.578313253012	0.766990291262	0.775510204082	0.628571428571
MCT.f.0462	0.848739495798	0.808988764045	0.0	0.685714285714	0.728571428571	0.774647887324	0.716417910448	0.773333333333	0.797619047619	0.867469879518	0.831683168317
MCT.f.0463	0.645454545455	0.560975609756	0.685714285714	0.0	0.577464788732	0.322033898305	0.393442622951	0.375	0.686046511628	0.722891566265	0.488372093023
MCT.f.0464	0.635514018692	0.707865168539	0.728571428571	0.577464788732	0.0	0.545454545455	0.623188405797	0.597222222222	0.705882352941	0.855555555556	0.619565217391
MCT.f.0467	0.615384615385	0.551282051282	0.774647887324	0.322033898305	0.545454545455	0.0	0.475409836066	0.293103448276	0.698795180723	0.671052631579	0.493975903614
MCT.f.0468	0.723214285714	0.564102564103	0.716417910448	0.393442622951	0.623188405797	0.475409836066	0.0	0.492307692308	0.710843373494	0.717948717949	0.574712643678
MCT.f.0470	0.645454545455	0.578313253012	0.773333333333	0.375	0.597222222222	0.293103448276	0.492307692308	0.0	0.701149425287	0.691358024691	0.505747126437
MCT.f.0472	0.715447154472	0.766990291262	0.797619047619	0.686046511628	0.705882352941	0.698795180723	0.710843373494	0.701149425287	0.0	0.506493506494	0.567010309278
MCT.f.0473	0.811023622047	0.775510204082	0.867469879518	0.722891566265	0.855555555556	0.671052631579	0.717948717949	0.691358024691	0.506493506494	0.0	0.565217391304
MCT.f.0475	0.653846153846	0.628571428571	0.831683168317	0.488372093023	0.619565217391	0.493975903614	0.574712643678	0.505747126437	0.567010309278	0.565217391304	0.0
