	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15
sample1	0.0	0.719008264463	0.603174603175	0.829411764706	0.84076433121	0.812903225806	0.789855072464	0.786324786325	0.780487804878	0.779527559055	0.828358208955	0.824	0.862595419847	0.807142857143	0.824427480916
sample2	0.719008264463	0.0	0.69298245614	0.853333333333	0.84328358209	0.801526717557	0.653846153846	0.763440860215	0.727941176471	0.707070707071	0.828828828829	0.75	0.87037037037	0.793103448276	0.866071428571
sample3	0.603174603175	0.69298245614	0.0	0.808641975309	0.849673202614	0.82119205298	0.680327868852	0.752293577982	0.706666666667	0.747899159664	0.762295081967	0.805084745763	0.808333333333	0.680327868852	0.806451612903
sample4	0.829411764706	0.853333333333	0.808641975309	0.0	0.682119205298	0.759259259259	0.805194805195	0.880281690141	0.780898876404	0.725925925926	0.8	0.861111111111	0.713178294574	0.704225352113	0.795774647887
sample5	0.84076433121	0.84328358209	0.849673202614	0.682119205298	0.0	0.616541353383	0.789855072464	0.83606557377	0.823529411765	0.798449612403	0.792307692308	0.814516129032	0.84496124031	0.863945578231	0.850746268657
sample6	0.812903225806	0.801526717557	0.82119205298	0.759259259259	0.616541353383	0.0	0.748148148148	0.747826086957	0.705128205128	0.744	0.696721311475	0.657657657658	0.762295081967	0.818181818182	0.827067669173
sample7	0.789855072464	0.653846153846	0.680327868852	0.805194805195	0.789855072464	0.748148148148	0.0	0.73	0.669064748201	0.803418803419	0.709090909091	0.718446601942	0.844827586207	0.733333333333	0.841666666667
sample8	0.786324786325	0.763440860215	0.752293577982	0.880281690141	0.83606557377	0.747826086957	0.73	0.0	0.709677419355	0.693181818182	0.80612244898	0.710843373494	0.775280898876	0.855855855856	0.774193548387
sample9	0.780487804878	0.727941176471	0.706666666667	0.780898876404	0.823529411765	0.705128205128	0.669064748201	0.709677419355	0.0	0.746376811594	0.703703703704	0.740458015267	0.705426356589	0.697183098592	0.805555555556
sample10	0.779527559055	0.707070707071	0.747899159664	0.725925925926	0.798449612403	0.744	0.803418803419	0.693181818182	0.746376811594	0.0	0.75	0.775510204082	0.767676767677	0.813559322034	0.704081632653
sample11	0.828358208955	0.828828828829	0.762295081967	0.8	0.792307692308	0.696721311475	0.709090909091	0.80612244898	0.703703703704	0.75	0.0	0.629213483146	0.734693877551	0.660377358491	0.69696969697
sample12	0.824	0.75	0.805084745763	0.861111111111	0.814516129032	0.657657657658	0.718446601942	0.710843373494	0.740458015267	0.775510204082	0.629213483146	0.0	0.8	0.83185840708	0.821782178218
sample13	0.862595419847	0.87037037037	0.808333333333	0.713178294574	0.84496124031	0.762295081967	0.844827586207	0.775280898876	0.705426356589	0.767676767677	0.734693877551	0.8	0.0	0.646464646465	0.726315789474
sample14	0.807142857143	0.793103448276	0.680327868852	0.704225352113	0.863945578231	0.818181818182	0.733333333333	0.855855855856	0.697183098592	0.813559322034	0.660377358491	0.83185840708	0.646464646465	0.0	0.61
sample15	0.824427480916	0.866071428571	0.806451612903	0.795774647887	0.850746268657	0.827067669173	0.841666666667	0.774193548387	0.805555555556	0.704081632653	0.69696969697	0.821782178218	0.726315789474	0.61	0.0
