	MCT.f.0325	MCT.f.0326	MCT.f.0327	MCT.f.0329	MCT.f.0330	MCT.f.0331	MCT.f.0334	MCT.f.0335	MCT.f.0336	MCT.f.0337	MCT.f.0338	MCT.f.0340
MCT.f.0325	0.0	0.798701298701	0.7890625	0.684563758389	0.751724137931	0.849397590361	0.685483870968	0.833333333333	0.760233918129	0.833333333333	0.780487804878	0.84
MCT.f.0326	0.798701298701	0.0	0.80303030303	0.75625	0.781456953642	0.779874213836	0.761194029851	0.678571428571	0.735294117647	0.814102564103	0.784431137725	0.835526315789
MCT.f.0327	0.7890625	0.80303030303	0.0	0.766423357664	0.649122807018	0.748091603053	0.59793814433	0.7890625	0.774834437086	0.739837398374	0.79020979021	0.80487804878
MCT.f.0329	0.684563758389	0.75625	0.766423357664	0.0	0.725490196078	0.835227272727	0.735714285714	0.782608695652	0.737430167598	0.819277108434	0.784090909091	0.825
MCT.f.0330	0.751724137931	0.781456953642	0.649122807018	0.725490196078	0.0	0.733333333333	0.627118644068	0.785234899329	0.713414634146	0.801324503311	0.740506329114	0.637795275591
MCT.f.0331	0.849397590361	0.779874213836	0.748091603053	0.835227272727	0.733333333333	0.0	0.762589928058	0.798742138365	0.772222222222	0.798742138365	0.717791411043	0.72027972028
MCT.f.0334	0.685483870968	0.761194029851	0.59793814433	0.735714285714	0.627118644068	0.762589928058	0.0	0.7265625	0.721854304636	0.81884057971	0.751724137931	0.769841269841
MCT.f.0335	0.833333333333	0.678571428571	0.7890625	0.782608695652	0.785234899329	0.798742138365	0.7265625	0.0	0.632258064516	0.761904761905	0.73417721519	0.701492537313
MCT.f.0336	0.760233918129	0.735294117647	0.774834437086	0.737430167598	0.713414634146	0.772222222222	0.721854304636	0.632258064516	0.0	0.683229813665	0.685714285714	0.683870967742
MCT.f.0337	0.833333333333	0.814102564103	0.739837398374	0.819277108434	0.801324503311	0.798742138365	0.81884057971	0.761904761905	0.683229813665	0.0	0.611111111111	0.791666666667
MCT.f.0338	0.780487804878	0.784431137725	0.79020979021	0.784090909091	0.740506329114	0.717791411043	0.751724137931	0.73417721519	0.685714285714	0.611111111111	0.0	0.628571428571
MCT.f.0340	0.84	0.835526315789	0.80487804878	0.825	0.637795275591	0.72027972028	0.769841269841	0.701492537313	0.683870967742	0.791666666667	0.628571428571	0.0
