	MCT.f.0325	MCT.f.0326	MCT.f.0327	MCT.f.0329	MCT.f.0330	MCT.f.0331	MCT.f.0334	MCT.f.0335	MCT.f.0336	MCT.f.0337	MCT.f.0338	MCT.f.0340
MCT.f.0325	0.0	9.66694009823	9.60094785222	8.88291587248	8.89298220135	9.97773403735	8.64260833931	10.0185365295	9.41697904981	10.5553849381	9.69003144489	10.7054444101
MCT.f.0326	9.66694009823	0.0	10.0262417528	8.49486782641	10.2486547935	9.98242439064	9.29840951617	7.74023734886	8.02133219105	9.49832512315	9.49431553389	10.3027161578
MCT.f.0327	9.60094785222	10.0262417528	0.0	9.97027655893	7.66185318893	9.06719239402	7.41207707161	10.6034155375	9.64532741365	10.4708543923	10.238451651	10.410862517
MCT.f.0329	8.88291587248	8.49486782641	9.97027655893	0.0	7.65629582865	10.0719830568	8.0573880005	8.14671011215	7.20125190034	10.1905514234	8.90557531678	9.89522273935
MCT.f.0330	8.89298220135	10.2486547935	7.66185318893	7.65629582865	0.0	8.87701660042	6.01132975552	10.357975358	9.72941551202	10.6933333333	9.20323118108	9.08158932363
MCT.f.0331	9.97773403735	9.98242439064	9.06719239402	10.0719830568	8.87701660042	0.0	9.36732365716	9.62610911547	9.02204014507	10.0540628166	9.05883584843	8.49696586409
MCT.f.0334	8.64260833931	9.29840951617	7.41207707161	8.0573880005	6.01132975552	9.36732365716	0.0	9.37201751737	8.88711541239	10.6227906977	9.40166792124	10.5058016096
MCT.f.0335	10.0185365295	7.74023734886	10.6034155375	8.14671011215	10.357975358	9.62610911547	9.37201751737	0.0	7.39883305101	9.10506493506	9.51091838315	9.39847519784
MCT.f.0336	9.41697904981	8.02133219105	9.64532741365	7.20125190034	9.72941551202	9.02204014507	8.88711541239	7.39883305101	0.0	8.91180124224	8.42839860187	8.60017670873
MCT.f.0337	10.5553849381	9.49832512315	10.4708543923	10.1905514234	10.6933333333	10.0540628166	10.6227906977	9.10506493506	8.91180124224	0.0	5.29357021173	10.6366757658
MCT.f.0338	9.69003144489	9.49431553389	10.238451651	8.90557531678	9.20323118108	9.05883584843	9.40166792124	9.51091838315	8.42839860187	5.29357021173	0.0	7.86181128991
MCT.f.0340	10.7054444101	10.3027161578	10.410862517	9.89522273935	9.08158932363	8.49696586409	10.5058016096	9.39847519784	8.60017670873	10.6366757658	7.86181128991	0.0
