	MCT.f.0341	MCT.f.0344	MCT.f.0345	MCT.f.0346	MCT.f.0347	MCT.f.0348	MCT.f.0349	MCT.f.0350	MCT.f.0351	MCT.f.0352	MCT.f.0353	MCT.f.0354	MCT.f.0355	MCT.f.0356	MCT.f.0357
MCT.f.0341	0.0	0.37962962963	0.557142857143	0.629139072848	0.704819277108	0.753086419753	0.768786127168	0.775956284153	0.813043478261	0.809128630705	0.810126582278	0.778260869565	0.814960629921	0.760504201681	0.761467889908
MCT.f.0344	0.37962962963	0.0	0.330985915493	0.4875	0.587570621469	0.637931034483	0.659459459459	0.671794871795	0.705882352941	0.717131474104	0.716599190283	0.704918032787	0.75092936803	0.674698795181	0.668122270742
MCT.f.0345	0.557142857143	0.330985915493	0.0	0.29746835443	0.389534883721	0.533333333333	0.567708333333	0.60487804878	0.681102362205	0.667938931298	0.666666666667	0.654901960784	0.68	0.6	0.616666666667
MCT.f.0346	0.629139072848	0.4875	0.29746835443	0.0	0.215189873418	0.480225988701	0.510638297872	0.573529411765	0.697318007663	0.648854961832	0.673003802281	0.666666666667	0.69964664311	0.633962264151	0.662698412698
MCT.f.0347	0.704819277108	0.587570621469	0.389534883721	0.215189873418	0.0	0.321212121212	0.372881355932	0.489898989899	0.656370656371	0.607692307692	0.621621621622	0.62015503876	0.657142857143	0.609022556391	0.662790697674
MCT.f.0348	0.753086419753	0.637931034483	0.533333333333	0.480225988701	0.321212121212	0.0	0.259493670886	0.35632183908	0.621399176955	0.65250965251	0.666666666667	0.680769230769	0.717314487633	0.672862453532	0.713178294574
MCT.f.0349	0.768786127168	0.659459459459	0.567708333333	0.510638297872	0.372881355932	0.259493670886	0.0	0.189024390244	0.515021459227	0.588235294118	0.650190114068	0.664150943396	0.705882352941	0.661818181818	0.665369649805
MCT.f.0350	0.775956284153	0.671794871795	0.60487804878	0.573529411765	0.489898989899	0.35632183908	0.189024390244	0.0	0.441048034934	0.521912350598	0.608365019011	0.60153256705	0.667820069204	0.631768953069	0.64367816092
MCT.f.0351	0.813043478261	0.705882352941	0.681102362205	0.697318007663	0.656370656371	0.621399176955	0.515021459227	0.441048034934	0.0	0.173913043478	0.34	0.431818181818	0.518771331058	0.529209621993	0.575971731449
MCT.f.0352	0.809128630705	0.717131474104	0.667938931298	0.648854961832	0.607692307692	0.65250965251	0.588235294118	0.521912350598	0.173913043478	0.0	0.189873417722	0.328125	0.433566433566	0.443661971831	0.526501766784
MCT.f.0353	0.810126582278	0.716599190283	0.666666666667	0.673003802281	0.621621621622	0.666666666667	0.650190114068	0.608365019011	0.34	0.189873417722	0.0	0.244813278008	0.353159851301	0.450354609929	0.544169611307
MCT.f.0354	0.778260869565	0.704918032787	0.654901960784	0.666666666667	0.62015503876	0.680769230769	0.664150943396	0.60153256705	0.431818181818	0.328125	0.244813278008	0.0	0.239043824701	0.391143911439	0.494505494505
MCT.f.0355	0.814960629921	0.75092936803	0.68	0.69964664311	0.657142857143	0.717314487633	0.705882352941	0.667820069204	0.518771331058	0.433566433566	0.353159851301	0.239043824701	0.0	0.232558139535	0.391791044776
MCT.f.0356	0.760504201681	0.674698795181	0.6	0.633962264151	0.609022556391	0.672862453532	0.661818181818	0.631768953069	0.529209621993	0.443661971831	0.450354609929	0.391143911439	0.232558139535	0.0	0.265306122449
MCT.f.0357	0.761467889908	0.668122270742	0.616666666667	0.662698412698	0.662790697674	0.713178294574	0.665369649805	0.64367816092	0.575971731449	0.526501766784	0.544169611307	0.494505494505	0.391791044776	0.265306122449	0.0
