	MCT.f.0395	MCT.f.0396	MCT.f.0397	MCT.f.0398	MCT.f.0399	MCT.f.0400	MCT.f.0402	MCT.f.0403	MCT.f.0404	MCT.f.0405	MCT.f.0406	MCT.f.0407	MCT.f.0408
MCT.f.0395	0.0	0.149659863946	0.312138728324	0.514563106796	0.607438016529	0.63179916318	0.689655172414	0.699507389163	0.719047619048	0.72972972973	0.744680851064	0.787401574803	0.777777777778
MCT.f.0396	0.149659863946	0.0	0.19512195122	0.442211055276	0.548936170213	0.615062761506	0.643171806167	0.679802955665	0.7	0.723214285714	0.727659574468	0.756972111554	0.757692307692
MCT.f.0397	0.312138728324	0.19512195122	0.0	0.298969072165	0.430434782609	0.5	0.688	0.736842105263	0.747863247863	0.657894736842	0.654008438819	0.677290836653	0.680769230769
MCT.f.0398	0.514563106796	0.442211055276	0.298969072165	0.0	0.255813953488	0.348416289593	0.704545454545	0.720338983051	0.741803278689	0.666666666667	0.62962962963	0.643137254902	0.632183908046
MCT.f.0399	0.607438016529	0.548936170213	0.430434782609	0.255813953488	0.0	0.105263157895	0.519841269841	0.748120300752	0.766423357664	0.7	0.666666666667	0.667844522968	0.657439446367
MCT.f.0400	0.63179916318	0.615062761506	0.5	0.348416289593	0.105263157895	0.0	0.481171548117	0.733333333333	0.757575757576	0.693486590038	0.659090909091	0.660583941606	0.645161290323
MCT.f.0402	0.689655172414	0.643171806167	0.688	0.704545454545	0.519841269841	0.481171548117	0.0	0.387096774194	0.435897435897	0.658227848101	0.731800766284	0.721189591078	0.699633699634
MCT.f.0403	0.699507389163	0.679802955665	0.736842105263	0.720338983051	0.748120300752	0.733333333333	0.387096774194	0.0	0.107142857143	0.48087431694	0.594202898551	0.683982683983	0.653846153846
MCT.f.0404	0.719047619048	0.7	0.747863247863	0.741803278689	0.766423357664	0.757575757576	0.435897435897	0.107142857143	0.0	0.410112359551	0.534653465347	0.638766519824	0.63829787234
MCT.f.0405	0.72972972973	0.723214285714	0.657894736842	0.666666666667	0.7	0.693486590038	0.658227848101	0.48087431694	0.410112359551	0.0	0.224137931034	0.413793103448	0.451162790698
MCT.f.0406	0.744680851064	0.727659574468	0.654008438819	0.62962962963	0.666666666667	0.659090909091	0.731800766284	0.594202898551	0.534653465347	0.224137931034	0.0	0.255208333333	0.303921568627
MCT.f.0407	0.787401574803	0.756972111554	0.677290836653	0.643137254902	0.667844522968	0.660583941606	0.721189591078	0.683982683983	0.638766519824	0.413793103448	0.255208333333	0.0	0.110526315789
MCT.f.0408	0.777777777778	0.757692307692	0.680769230769	0.632183908046	0.657439446367	0.645161290323	0.699633699634	0.653846153846	0.63829787234	0.451162790698	0.303921568627	0.110526315789	0.0
