	MCT.f.0311	MCT.f.0312	MCT.f.0313	MCT.f.0314	MCT.f.0315	MCT.f.0316	MCT.f.0318	MCT.f.0319	MCT.f.0320	MCT.f.0321	MCT.f.0322	MCT.f.0323
MCT.f.0311	0.0	0.190476190476	0.351694915254	0.370517928287	0.508896797153	0.640677966102	0.654362416107	0.632996632997	0.653846153846	0.632996632997	0.685534591195	0.67731629393
MCT.f.0312	0.190476190476	0.0	0.209302325581	0.283898305085	0.43984962406	0.597173144876	0.658783783784	0.637288135593	0.644128113879	0.599303135889	0.651465798046	0.651315789474
MCT.f.0313	0.351694915254	0.209302325581	0.0	0.126696832579	0.310756972112	0.485074626866	0.646666666667	0.634551495017	0.650519031142	0.602040816327	0.648562300319	0.635179153094
MCT.f.0314	0.370517928287	0.283898305085	0.126696832579	0.0	0.202429149798	0.386363636364	0.560810810811	0.614147909968	0.64238410596	0.596091205212	0.657575757576	0.653374233129
MCT.f.0315	0.508896797153	0.43984962406	0.310756972112	0.202429149798	0.0	0.220408163265	0.425992779783	0.515151515152	0.636363636364	0.591054313099	0.635542168675	0.626911314985
MCT.f.0316	0.640677966102	0.597173144876	0.485074626866	0.386363636364	0.220408163265	0.0	0.328	0.433333333333	0.584507042254	0.594684385382	0.614649681529	0.631746031746
MCT.f.0318	0.654362416107	0.658783783784	0.646666666667	0.560810810811	0.425992779783	0.328	0.0	0.192307692308	0.398406374502	0.444852941176	0.596774193548	0.66149068323
MCT.f.0319	0.632996632997	0.637288135593	0.634551495017	0.614147909968	0.515151515152	0.433333333333	0.192307692308	0.0	0.275423728814	0.341085271318	0.513513513514	0.584415584416
MCT.f.0320	0.653846153846	0.644128113879	0.650519031142	0.64238410596	0.636363636364	0.584507042254	0.398406374502	0.275423728814	0.0	0.214912280702	0.453874538745	0.548951048951
MCT.f.0321	0.632996632997	0.599303135889	0.602040816327	0.596091205212	0.591054313099	0.594684385382	0.444852941176	0.341085271318	0.214912280702	0.0	0.320610687023	0.437275985663
MCT.f.0322	0.685534591195	0.651465798046	0.648562300319	0.657575757576	0.635542168675	0.614649681529	0.596774193548	0.513513513514	0.453874538745	0.320610687023	0.0	0.156378600823
MCT.f.0323	0.67731629393	0.651315789474	0.635179153094	0.653374233129	0.626911314985	0.631746031746	0.66149068323	0.584415584416	0.548951048951	0.437275985663	0.156378600823	0.0
