	sample1	sample2	sample3	sample5	sample8	sample9	sample10	sample12	sample13
sample1	0.0	0.812949640288	0.697986577181	0.757352941176	0.795454545455	0.696428571429	0.711111111111	0.798742138365	0.827814569536
sample2	0.812949640288	0.0	0.72027972028	0.736	0.713043478261	0.738317757009	0.696	0.791946308725	0.788321167883
sample3	0.697986577181	0.72027972028	0.0	0.808917197452	0.753521126761	0.748091603053	0.618705035971	0.70987654321	0.803680981595
sample5	0.757352941176	0.736	0.808917197452	0.0	0.774193548387	0.888	0.753731343284	0.871165644172	0.731343283582
sample8	0.795454545455	0.713043478261	0.753521126761	0.774193548387	0.0	0.65625	0.572727272727	0.739130434783	0.796992481203
sample9	0.696428571429	0.738317757009	0.748091603053	0.888	0.65625	0.0	0.628571428571	0.770992366412	0.8515625
sample10	0.711111111111	0.696	0.618705035971	0.753731343284	0.572727272727	0.628571428571	0.0	0.6875	0.784722222222
sample12	0.798742138365	0.791946308725	0.70987654321	0.871165644172	0.739130434783	0.770992366412	0.6875	0.0	0.807453416149
sample13	0.827814569536	0.788321167883	0.803680981595	0.731343283582	0.796992481203	0.8515625	0.784722222222	0.807453416149	0.0
