	MCT.f.0054	MCT.f.0055	MCT.f.0056	MCT.f.0057	MCT.f.0058	MCT.f.0059	MCT.f.0060	MCT.f.0061	MCT.f.0063	MCT.f.0065	MCT.f.0066	MCT.f.0067	MCT.f.0068
MCT.f.0054	0.0	2.84595682578	5.70834912556	7.37501525268	7.79434944289	7.98654782236	7.91647507057	8.27774504116	9.48234787986	8.31658862701	7.67940055946	7.38305812484	6.80141917465
MCT.f.0055	2.84595682578	0.0	3.35807797682	5.04361583551	7.54891504318	7.41152059004	7.62794396862	7.81927099506	9.43983182035	8.03366191013	7.2189742868	7.04290511519	7.01143877845
MCT.f.0056	5.70834912556	3.35807797682	0.0	2.5718334966	5.37968215363	7.11532065908	6.61984400762	6.8362919442	9.30705331567	7.33882046797	6.95302523466	6.61560392184	6.99404853522
MCT.f.0057	7.37501525268	5.04361583551	2.5718334966	0.0	3.83693552781	5.72662449535	7.41088378777	7.73983888489	8.60852505537	7.6819629648	7.13401473295	7.11689557906	7.34452830796
MCT.f.0058	7.79434944289	7.54891504318	5.37968215363	3.83693552781	0.0	3.08332207317	4.85161127307	7.42585515127	8.27142555967	7.15338107714	6.6078990451	6.47115015043	7.06338943162
MCT.f.0059	7.98654782236	7.41152059004	7.11532065908	5.72662449535	3.08332207317	0.0	4.01936046694	6.7197972291	8.40043214849	7.32681724968	7.11268975725	6.91041950711	7.4570777002
MCT.f.0060	7.91647507057	7.62794396862	6.61984400762	7.41088378777	4.85161127307	4.01936046694	0.0	3.49476009318	9.02588807319	7.51623497597	7.56798461607	6.77745923504	7.35525961954
MCT.f.0061	8.27774504116	7.81927099506	6.8362919442	7.73983888489	7.42585515127	6.7197972291	3.49476009318	0.0	6.35390905465	7.70277683229	7.91451055272	7.1011735668	7.46742890195
MCT.f.0063	9.48234787986	9.43983182035	9.30705331567	8.60852505537	8.27142555967	8.40043214849	9.02588807319	6.35390905465	0.0	6.96120098638	8.3800140746	8.06157018093	8.32900755156
MCT.f.0065	8.31658862701	8.03366191013	7.33882046797	7.6819629648	7.15338107714	7.32681724968	7.51623497597	7.70277683229	6.96120098638	0.0	3.24777420414	4.54712184055	6.57439094144
MCT.f.0066	7.67940055946	7.2189742868	6.95302523466	7.13401473295	6.6078990451	7.11268975725	7.56798461607	7.91451055272	8.3800140746	3.24777420414	0.0	2.5253351647	4.5362429616
MCT.f.0067	7.38305812484	7.04290511519	6.61560392184	7.11689557906	6.47115015043	6.91041950711	6.77745923504	7.1011735668	8.06157018093	4.54712184055	2.5253351647	0.0	2.64303979163
MCT.f.0068	6.80141917465	7.01143877845	6.99404853522	7.34452830796	7.06338943162	7.4570777002	7.35525961954	7.46742890195	8.32900755156	6.57439094144	4.5362429616	2.64303979163	0.0
