	MCT.f.0426	MCT.f.0427	MCT.f.0428	MCT.f.0429	MCT.f.0430	MCT.f.0431	MCT.f.0432	MCT.f.0433	MCT.f.0434	MCT.f.0435	MCT.f.0436	MCT.f.0437	MCT.f.0438	MCT.f.0439	MCT.f.0440	MCT.f.0441	MCT.f.0442
MCT.f.0426	0.0	0.289256198347	0.406666666667	0.647058823529	0.714859437751	0.776951672862	0.813953488372	0.818548387097	0.828244274809	0.817777777778	0.790697674419	0.80487804878	0.815165876777	0.814814814815	0.801886792453	0.788990825688	0.809090909091
MCT.f.0427	0.289256198347	0.0	0.228187919463	0.5	0.608870967742	0.679104477612	0.731800766284	0.7578125	0.801444043321	0.77731092437	0.75	0.772727272727	0.783185840708	0.793991416309	0.781659388646	0.754310344828	0.773504273504
MCT.f.0428	0.406666666667	0.228187919463	0.0	0.374429223744	0.498007968127	0.586080586081	0.684782608696	0.717948717949	0.749140893471	0.723320158103	0.695473251029	0.746887966805	0.752032520325	0.757936507937	0.745967741935	0.721115537849	0.734126984127
MCT.f.0429	0.647058823529	0.5	0.374429223744	0.0	0.194214876033	0.323308270677	0.461818181818	0.535714285714	0.591362126246	0.637010676157	0.658362989324	0.738675958188	0.730103806228	0.718213058419	0.707317073171	0.672473867596	0.693103448276
MCT.f.0430	0.714859437751	0.608870967742	0.498007968127	0.194214876033	0.0	0.154150197628	0.330827067669	0.409594095941	0.486394557823	0.567375886525	0.618055555556	0.697278911565	0.689189189189	0.686666666667	0.662116040956	0.66	0.671096345515
MCT.f.0431	0.776951672862	0.679104477612	0.586080586081	0.323308270677	0.154150197628	0.0	0.209486166008	0.320610687023	0.40701754386	0.53024911032	0.56183745583	0.643598615917	0.645051194539	0.674342105263	0.654362416107	0.661237785016	0.672077922078
MCT.f.0432	0.813953488372	0.731800766284	0.684782608696	0.461818181818	0.330827067669	0.209486166008	0.0	0.146666666667	0.282868525896	0.458498023715	0.488188976378	0.580769230769	0.59925093633	0.623188405797	0.610294117647	0.633802816901	0.645614035088
MCT.f.0433	0.818548387097	0.7578125	0.717948717949	0.535714285714	0.409594095941	0.320610687023	0.146666666667	0.0	0.198275862069	0.388888888889	0.44769874477	0.522821576763	0.56746031746	0.593869731801	0.590733590734	0.626373626374	0.643636363636
MCT.f.0434	0.828244274809	0.801444043321	0.749140893471	0.591362126246	0.486394557823	0.40701754386	0.282868525896	0.198275862069	0.0	0.269911504425	0.347639484979	0.458333333333	0.493975903614	0.545801526718	0.553435114504	0.610714285714	0.632508833922
MCT.f.0435	0.817777777778	0.77731092437	0.723320158103	0.637010676157	0.567375886525	0.53024911032	0.458498023715	0.388888888889	0.269911504425	0.0	0.170212765957	0.321428571429	0.378640776699	0.488888888889	0.56170212766	0.629921259843	0.626984126984
MCT.f.0436	0.790697674419	0.75	0.695473251029	0.658362989324	0.618055555556	0.56183745583	0.488188976378	0.44769874477	0.347639484979	0.170212765957	0.0	0.175141242938	0.255319148936	0.417061611374	0.511210762332	0.575	0.595041322314
MCT.f.0437	0.80487804878	0.772727272727	0.746887966805	0.738675958188	0.697278911565	0.643598615917	0.580769230769	0.522821576763	0.458333333333	0.321428571429	0.175141242938	0.0	0.201149425287	0.380710659898	0.483253588517	0.553097345133	0.611111111111
MCT.f.0438	0.815165876777	0.783185840708	0.752032520325	0.730103806228	0.689189189189	0.645051194539	0.59925093633	0.56746031746	0.493975903614	0.378640776699	0.255319148936	0.201149425287	0.0	0.21978021978	0.340206185567	0.42654028436	0.493150684932
MCT.f.0439	0.814814814815	0.793991416309	0.757936507937	0.718213058419	0.686666666667	0.674342105263	0.623188405797	0.593869731801	0.545801526718	0.488888888889	0.417061611374	0.380710659898	0.21978021978	0.0	0.146892655367	0.292929292929	0.384615384615
MCT.f.0440	0.801886792453	0.781659388646	0.745967741935	0.707317073171	0.662116040956	0.654362416107	0.610294117647	0.590733590734	0.553435114504	0.56170212766	0.511210762332	0.483253588517	0.340206185567	0.146892655367	0.0	0.173913043478	0.278350515464
MCT.f.0441	0.788990825688	0.754310344828	0.721115537849	0.672473867596	0.66	0.661237785016	0.633802816901	0.626373626374	0.610714285714	0.629921259843	0.575	0.553097345133	0.42654028436	0.292929292929	0.173913043478	0.0	0.120218579235
MCT.f.0442	0.809090909091	0.773504273504	0.734126984127	0.693103448276	0.671096345515	0.672077922078	0.645614035088	0.643636363636	0.632508833922	0.626984126984	0.595041322314	0.611111111111	0.493150684932	0.384615384615	0.278350515464	0.120218579235	0.0
