	MCT.f.0086	MCT.f.0410	MCT.f.0411	MCT.f.0412	MCT.f.0414	MCT.f.0415	MCT.f.0416	MCT.f.0418	MCT.f.0419	MCT.f.0420	MCT.f.0421	MCT.f.0422	MCT.f.0423	MCT.f.0424	MCT.f.0425
MCT.f.0086	0.0	0.745901639344	0.776978417266	0.803797468354	0.859550561798	0.927835051546	0.932989690722	0.940886699507	0.937823834197	0.932515337423	0.948186528497	0.924324324324	0.917197452229	0.918238993711	0.910344827586
MCT.f.0410	0.745901639344	0.0	0.1875	0.323353293413	0.522613065327	0.665178571429	0.726495726496	0.740740740741	0.696035242291	0.71359223301	0.721739130435	0.675799086758	0.701492537313	0.691542288557	0.716494845361
MCT.f.0411	0.776978417266	0.1875	0.0	0.166666666667	0.405128205128	0.563636363636	0.630434782609	0.681632653061	0.668085106383	0.694444444444	0.682203389831	0.641592920354	0.663461538462	0.679245283019	0.689655172414
MCT.f.0412	0.803797468354	0.323353293413	0.166666666667	0.0	0.272251308901	0.484162895928	0.554112554113	0.609756097561	0.644897959184	0.685589519651	0.674698795181	0.635983263598	0.656108597285	0.7	0.710407239819
MCT.f.0414	0.859550561798	0.522613065327	0.405128205128	0.272251308901	0.0	0.272277227723	0.432432432432	0.528925619835	0.599190283401	0.692946058091	0.69696969697	0.692307692308	0.68776371308	0.748	0.738396624473
MCT.f.0415	0.927835051546	0.665178571429	0.563636363636	0.484162895928	0.272277227723	0.0	0.235	0.359090909091	0.44	0.620689655172	0.625984251969	0.641732283465	0.661016949153	0.748031496063	0.748971193416
MCT.f.0416	0.932989690722	0.726495726496	0.630434782609	0.554112554113	0.432432432432	0.235	0.0	0.208955223881	0.349056603774	0.613043478261	0.624505928854	0.645669291339	0.676470588235	0.726907630522	0.7375
MCT.f.0418	0.940886699507	0.740740740741	0.681632653061	0.609756097561	0.528925619835	0.359090909091	0.208955223881	0.0	0.21	0.5	0.528925619835	0.574898785425	0.648535564854	0.710317460317	0.745967741935
MCT.f.0419	0.937823834197	0.696035242291	0.668085106383	0.644897959184	0.599190283401	0.44	0.349056603774	0.21	0.0	0.357512953368	0.427272727273	0.525862068966	0.608888888889	0.64224137931	0.69696969697
MCT.f.0420	0.932515337423	0.71359223301	0.694444444444	0.685589519651	0.692946058091	0.620689655172	0.613043478261	0.5	0.357512953368	0.0	0.210227272727	0.363157894737	0.433333333333	0.513089005236	0.622448979592
MCT.f.0421	0.948186528497	0.721739130435	0.682203389831	0.674698795181	0.69696969697	0.625984251969	0.624505928854	0.528925619835	0.427272727273	0.210227272727	0.0	0.219895287958	0.405128205128	0.480582524272	0.582938388626
MCT.f.0422	0.924324324324	0.675799086758	0.641592920354	0.635983263598	0.692307692308	0.641732283465	0.645669291339	0.574898785425	0.525862068966	0.363157894737	0.219895287958	0.0	0.21511627907	0.365079365079	0.479381443299
MCT.f.0423	0.917197452229	0.701492537313	0.663461538462	0.656108597285	0.68776371308	0.661016949153	0.676470588235	0.648535564854	0.608888888889	0.433333333333	0.405128205128	0.21511627907	0.0	0.271604938272	0.407185628743
MCT.f.0424	0.918238993711	0.691542288557	0.679245283019	0.7	0.748	0.748031496063	0.726907630522	0.710317460317	0.64224137931	0.513089005236	0.480582524272	0.365079365079	0.271604938272	0.0	0.213333333333
MCT.f.0425	0.910344827586	0.716494845361	0.689655172414	0.710407239819	0.738396624473	0.748971193416	0.7375	0.745967741935	0.69696969697	0.622448979592	0.582938388626	0.479381443299	0.407185628743	0.213333333333	0.0
