	MCT.f.0086	MCT.f.0410	MCT.f.0411	MCT.f.0412	MCT.f.0414	MCT.f.0415	MCT.f.0416	MCT.f.0418	MCT.f.0419	MCT.f.0420	MCT.f.0421	MCT.f.0422	MCT.f.0423	MCT.f.0424	MCT.f.0425
MCT.f.0086	0.0	8.67093607347	9.85423761641	10.1435053768	8.46266471449	9.70620728447	8.51554741756	9.3787342075	8.7336776828	9.90814597221	10.5581051637	8.02644149902	7.14494845925	8.4814873296	7.7922716365
MCT.f.0410	8.67093607347	0.0	3.99600980448	6.33120075825	7.59228656231	8.03565037341	8.2866511864	6.74199529895	5.53268297933	6.85802232881	6.60173120239	7.35899046132	8.17492033274	7.11762867456	8.2286839336
MCT.f.0411	9.85423761641	3.99600980448	0.0	4.76838682199	7.15500822833	7.26303737818	8.22227172484	6.35658791819	5.96655075684	7.05929919137	6.19984499633	7.25292255974	8.18640475575	7.43790971171	8.02665737908
MCT.f.0412	10.1435053768	6.33120075825	4.76838682199	0.0	6.05468445237	7.25581395349	6.94197717979	6.18850514679	6.41896686829	7.55554519255	7.3561460507	7.70604758757	8.23123666872	8.14039692956	8.08470640074
MCT.f.0414	8.46266471449	7.59228656231	7.15500822833	6.05468445237	0.0	4.8324744178	3.90762274683	5.92088504232	5.22252523108	7.74090444487	7.36054452181	6.13572803395	6.53147074751	7.32090259237	7.31856153454
MCT.f.0415	9.70620728447	8.03565037341	7.26303737818	7.25581395349	4.8324744178	0.0	4.15480887723	5.32189040601	6.02015086169	6.69229833223	6.66841407253	6.55747475369	6.84010269288	7.99995282796	8.23557693786
MCT.f.0416	8.51554741756	8.2866511864	8.22227172484	6.94197717979	3.90762274683	4.15480887723	0.0	5.0160947585	4.85462536538	7.41535422839	7.26381090573	5.95257993624	5.85165477943	7.00154225269	7.20663633268
MCT.f.0418	9.3787342075	6.74199529895	6.35658791819	6.18850514679	5.92088504232	5.32189040601	5.0160947585	0.0	2.9863397469	5.179483114	6.41323042252	6.34891007495	7.16480926824	7.19480270963	7.41068226315
MCT.f.0419	8.7336776828	5.53268297933	5.96655075684	6.41896686829	5.22252523108	6.02015086169	4.85462536538	2.9863397469	0.0	4.50568918335	5.62340966921	5.06971724276	6.15587855973	5.80700803617	6.60143522886
MCT.f.0420	9.90814597221	6.85802232881	7.05929919137	7.55554519255	7.74090444487	6.69229833223	7.41535422839	5.179483114	4.50568918335	0.0	4.9144256291	5.56129046912	7.25044492855	7.12084547547	7.63244192738
MCT.f.0421	10.5581051637	6.60173120239	6.19984499633	7.3561460507	7.36054452181	6.66841407253	7.26381090573	6.41323042252	5.62340966921	4.9144256291	0.0	4.44414901221	6.88840322075	6.97190695178	7.8100923464
MCT.f.0422	8.02644149902	7.35899046132	7.25292255974	7.70604758757	6.13572803395	6.55747475369	5.95257993624	6.34891007495	5.06971724276	5.56129046912	4.44414901221	0.0	3.53199938433	4.45632677713	5.0202247191
MCT.f.0423	7.14494845925	8.17492033274	8.18640475575	8.23123666872	6.53147074751	6.84010269288	5.85165477943	7.16480926824	6.15587855973	7.25044492855	6.88840322075	3.53199938433	0.0	5.34181555475	4.80954286594
MCT.f.0424	8.4814873296	7.11762867456	7.43790971171	8.14039692956	7.32090259237	7.99995282796	7.00154225269	7.19480270963	5.80700803617	7.12084547547	6.97190695178	4.45632677713	5.34181555475	0.0	2.6594024204
MCT.f.0425	7.7922716365	8.2286839336	8.02665737908	8.08470640074	7.31856153454	8.23557693786	7.20663633268	7.41068226315	6.60143522886	7.63244192738	7.8100923464	5.0202247191	4.80954286594	2.6594024204	0.0
