	MCT.f.0615	MCT.f.0616	MCT.f.0617	MCT.f.0618	MCT.f.0619	MCT.f.0620	MCT.f.0621	MCT.f.0622	MCT.f.0623	MCT.f.0624	MCT.f.0625	MCT.f.0627	MCT.f.0628
MCT.f.0615	0.0	0.25	0.552631578947	0.658415841584	0.728110599078	0.677884615385	0.693693693694	0.625570776256	0.671171171171	0.669683257919	0.728448275862	0.755364806867	0.709183673469
MCT.f.0616	0.25	0.0	0.39880952381	0.575268817204	0.714285714286	0.68137254902	0.672897196262	0.601895734597	0.643192488263	0.635071090047	0.709821428571	0.759825327511	0.713541666667
MCT.f.0617	0.552631578947	0.39880952381	0.0	0.254777070064	0.458563535912	0.643902439024	0.611374407583	0.62443438914	0.663677130045	0.662162162162	0.721030042918	0.758474576271	0.732673267327
MCT.f.0618	0.658415841584	0.575268817204	0.254777070064	0.0	0.28125	0.510869565217	0.643192488263	0.689956331878	0.710526315789	0.709251101322	0.73275862069	0.759656652361	0.701030927835
MCT.f.0619	0.728110599078	0.714285714286	0.458563535912	0.28125	0.0	0.423728813559	0.579710144928	0.729166666667	0.727659574468	0.737288135593	0.743697478992	0.727272727273	0.668393782383
MCT.f.0620	0.677884615385	0.68137254902	0.643902439024	0.510869565217	0.423728813559	0.0	0.316091954023	0.552380952381	0.669642857143	0.68	0.704347826087	0.714912280702	0.631016042781
MCT.f.0621	0.693693693694	0.672897196262	0.611374407583	0.643192488263	0.579710144928	0.316091954023	0.0	0.321052631579	0.495192307692	0.625550660793	0.627192982456	0.637168141593	0.645
MCT.f.0622	0.625570776256	0.601895734597	0.62443438914	0.689956331878	0.729166666667	0.552380952381	0.321052631579	0.0	0.239130434783	0.43961352657	0.585152838428	0.563063063063	0.624390243902
MCT.f.0623	0.671171171171	0.643192488263	0.663677130045	0.710526315789	0.727659574468	0.669642857143	0.495192307692	0.239130434783	0.0	0.267759562842	0.456310679612	0.52358490566	0.598984771574
MCT.f.0624	0.669683257919	0.635071090047	0.662162162162	0.709251101322	0.737288135593	0.68	0.625550660793	0.43961352657	0.267759562842	0.0	0.313829787234	0.56880733945	0.63184079602
MCT.f.0625	0.728448275862	0.709821428571	0.721030042918	0.73275862069	0.743697478992	0.704347826087	0.627192982456	0.585152838428	0.456310679612	0.313829787234	0.0	0.394871794872	0.653658536585
MCT.f.0627	0.755364806867	0.759825327511	0.758474576271	0.759656652361	0.727272727273	0.714912280702	0.637168141593	0.563063063063	0.52358490566	0.56880733945	0.394871794872	0.0	0.367469879518
MCT.f.0628	0.709183673469	0.713541666667	0.732673267327	0.701030927835	0.668393782383	0.631016042781	0.645	0.624390243902	0.598984771574	0.63184079602	0.653658536585	0.367469879518	0.0
