	MCT.f.0290	MCT.f.0291	MCT.f.0292	MCT.f.0293	MCT.f.0294	MCT.f.0295	MCT.f.0296	MCT.f.0297	MCT.f.0298	MCT.f.0299	MCT.f.0300	MCT.f.0301	MCT.f.0302	MCT.f.0303	MCT.f.0304	MCT.f.0305	MCT.f.0306
MCT.f.0290	0.0	4.14686730506	6.18577030812	6.70881000676	7.56069410512	9.11937220875	8.54032497796	8.43549066405	8.79776483675	7.41736114366	8.19892442919	9.00885411045	9.42006535948	10.0281621257	10.3600692659	10.1274276068	8.8217420514
MCT.f.0291	4.14686730506	0.0	5.58486526394	6.60608126169	7.45768135325	8.60911062907	8.52448583238	8.10916356774	6.85637788758	6.77602149541	7.74258630971	7.59256098428	8.56391042205	9.42691736764	9.77738729955	8.01070896863	7.26551777387
MCT.f.0292	6.18577030812	5.58486526394	0.0	3.89469074986	6.33564582382	7.91174465448	7.21357533734	7.59555252491	7.62548157565	8.34950989692	8.89122142226	7.12932867337	8.21507936508	8.77618787832	9.41746456537	8.72696310312	7.72253209385
MCT.f.0293	6.70881000676	6.60608126169	3.89469074986	0.0	5.73165693511	8.09161119007	7.36709616284	8.08150220832	7.86883574342	9.03028117415	9.58333333333	7.85302646842	8.75376756066	9.1654909043	9.80193946292	8.96614523864	8.08351650868
MCT.f.0294	7.56069410512	7.45768135325	6.33564582382	5.73165693511	0.0	5.20478932912	6.56134025673	7.4874250523	7.35882136228	7.29587295122	8.47717674709	8.09229514123	7.70549639096	7.76475827438	8.14550373877	7.33095656222	6.85746895273
MCT.f.0295	9.11937220875	8.60911062907	7.91174465448	8.09161119007	5.20478932912	0.0	4.12506096513	5.37553000378	5.84572639158	5.89635816819	7.27313666711	8.26059225059	7.85626657026	8.39745660718	8.90271314154	8.4308227148	8.3567508707
MCT.f.0296	8.54032497796	8.52448583238	7.21357533734	7.36709616284	6.56134025673	4.12506096513	0.0	4.05843422445	6.32471720899	6.88207768498	7.86682873355	8.13015932263	7.99304465065	8.61742781343	8.943087676	8.97835982813	9.04993587392
MCT.f.0297	8.43549066405	8.10916356774	7.59555252491	8.08150220832	7.4874250523	5.37553000378	4.05843422445	0.0	4.2766691179	6.44411851401	7.46587703028	8.39301380161	8.22171837709	8.78745669098	8.95101756657	8.87897179767	7.85455473254
MCT.f.0298	8.79776483675	6.85637788758	7.62548157565	7.86883574342	7.35882136228	5.84572639158	6.32471720899	4.2766691179	0.0	4.68431723606	6.30957474117	6.55544046562	6.82910641453	8.28207373532	8.91446041245	7.05494699777	7.141049447
MCT.f.0299	7.41736114366	6.77602149541	8.34950989692	9.03028117415	7.29587295122	5.89635816819	6.88207768498	6.44411851401	4.68431723606	0.0	4.46888308834	6.84407934013	7.08134130146	8.02642457991	8.69165798892	7.58086418124	7.16467463479
MCT.f.0300	8.19892442919	7.74258630971	8.89122142226	9.58333333333	8.47717674709	7.27313666711	7.86682873355	7.46587703028	6.30957474117	4.46888308834	0.0	4.68693370323	5.46565969152	6.74419173392	7.94017435803	7.75698116301	7.84927487222
MCT.f.0301	9.00885411045	7.59256098428	7.12932867337	7.85302646842	8.09229514123	8.26059225059	8.13015932263	8.39301380161	6.55544046562	6.84407934013	4.68693370323	0.0	3.50163098879	5.98345570754	7.9173616283	6.85319075683	7.45583415573
MCT.f.0302	9.42006535948	8.56391042205	8.21507936508	8.75376756066	7.70549639096	7.85626657026	7.99304465065	8.22171837709	6.82910641453	7.08134130146	5.46565969152	3.50163098879	0.0	4.39238346366	6.8098291869	6.76369879814	7.41991294083
MCT.f.0303	10.0281621257	9.42691736764	8.77618787832	9.1654909043	7.76475827438	8.39745660718	8.61742781343	8.78745669098	8.28207373532	8.02642457991	6.74419173392	5.98345570754	4.39238346366	0.0	3.36718589172	4.30420220895	5.97437201548
MCT.f.0304	10.3600692659	9.77738729955	9.41746456537	9.80193946292	8.14550373877	8.90271314154	8.943087676	8.95101756657	8.91446041245	8.69165798892	7.94017435803	7.9173616283	6.8098291869	3.36718589172	0.0	3.15771947548	5.6668100124
MCT.f.0305	10.1274276068	8.01070896863	8.72696310312	8.96614523864	7.33095656222	8.4308227148	8.97835982813	8.87897179767	7.05494699777	7.58086418124	7.75698116301	6.85319075683	6.76369879814	4.30420220895	3.15771947548	0.0	3.61651847357
MCT.f.0306	8.8217420514	7.26551777387	7.72253209385	8.08351650868	6.85746895273	8.3567508707	9.04993587392	7.85455473254	7.141049447	7.16467463479	7.84927487222	7.45583415573	7.41991294083	5.97437201548	5.6668100124	3.61651847357	0.0
