	MCT.f.0529	MCT.f.0530	MCT.f.0532	MCT.f.0533	MCT.f.0534	MCT.f.0535	MCT.f.0536	MCT.f.0538	MCT.f.0539	MCT.f.0540	MCT.f.0541	MCT.f.0543	MCT.f.0544
MCT.f.0529	0.0	0.282051282051	0.906542056075	0.923076923077	0.921985815603	0.933774834437	0.97520661157	0.888888888889	0.881818181818	0.868421052632	0.931034482759	0.947976878613	0.933333333333
MCT.f.0530	0.282051282051	0.0	0.921568627451	0.9375	0.917910447761	0.930555555556	0.973684210526	0.891891891892	0.884615384615	0.87037037037	0.928143712575	0.958333333333	0.944827586207
MCT.f.0532	0.906542056075	0.921568627451	0.0	0.491071428571	0.76582278481	0.771084337349	0.789855072464	0.781690140845	0.77037037037	0.762589928058	0.807291666667	0.821989528796	0.769696969697
MCT.f.0533	0.923076923077	0.9375	0.491071428571	0.0	0.553191489362	0.724550898204	0.769230769231	0.736111111111	0.784722222222	0.785234899329	0.81592039801	0.78125	0.730538922156
MCT.f.0534	0.921985815603	0.917910447761	0.76582278481	0.553191489362	0.0	0.304964539007	0.597222222222	0.585034013605	0.613793103448	0.664516129032	0.699507389163	0.77358490566	0.747368421053
MCT.f.0535	0.933774834437	0.930555555556	0.771084337349	0.724550898204	0.304964539007	0.0	0.338582677165	0.513698630137	0.6	0.658385093168	0.712264150943	0.760368663594	0.733333333333
MCT.f.0536	0.97520661157	0.973684210526	0.789855072464	0.769230769231	0.597222222222	0.338582677165	0.0	0.474576271186	0.581967213115	0.6015625	0.703296703297	0.816326530612	0.78612716763
MCT.f.0538	0.888888888889	0.891891891892	0.781690140845	0.736111111111	0.585034013605	0.513698630137	0.474576271186	0.0	0.191919191919	0.318181818182	0.691891891892	0.79797979798	0.765714285714
MCT.f.0539	0.881818181818	0.884615384615	0.77037037037	0.784722222222	0.613793103448	0.6	0.581967213115	0.191919191919	0.0	0.164948453608	0.679775280899	0.80310880829	0.78488372093
MCT.f.0540	0.868421052632	0.87037037037	0.762589928058	0.785234899329	0.664516129032	0.658385093168	0.6015625	0.318181818182	0.164948453608	0.0	0.606936416185	0.80303030303	0.785310734463
MCT.f.0541	0.931034482759	0.928143712575	0.807291666667	0.81592039801	0.699507389163	0.712264150943	0.703296703297	0.691891891892	0.679775280899	0.606936416185	0.0	0.710526315789	0.746543778802
MCT.f.0543	0.947976878613	0.958333333333	0.821989528796	0.78125	0.77358490566	0.760368663594	0.816326530612	0.79797979798	0.80310880829	0.80303030303	0.710526315789	0.0	0.225165562914
MCT.f.0544	0.933333333333	0.944827586207	0.769696969697	0.730538922156	0.747368421053	0.733333333333	0.78612716763	0.765714285714	0.78488372093	0.785310734463	0.746543778802	0.225165562914	0.0
