	MCT.f.0410	MCT.f.0411	MCT.f.0412	MCT.f.0414	MCT.f.0415	MCT.f.0416	MCT.f.0086	MCT.f.0418	MCT.f.0419	MCT.f.0420	MCT.f.0421	MCT.f.0422	MCT.f.0423	MCT.f.0424	MCT.f.0425
MCT.f.0410	0.0	6.05433993385	7.88345625527	10.125997884	10.6089708376	9.77314522102	10.9764547466	8.07835711254	9.02567880228	10.1539417001	9.58299591719	10.9595639225	10.8920767798	9.12131479313	10.6954504222
MCT.f.0411	6.05433993385	0.0	6.96345781769	9.86418408333	9.10501580647	8.84331726528	9.25962284703	6.81940239872	5.25694898326	9.51514474905	6.84883658316	10.6611367735	9.53820754101	7.43682249459	10.4230009384
MCT.f.0412	7.88345625527	6.96345781769	0.0	9.99751925839	8.87170508705	7.70602516001	9.94884449667	6.92261667331	8.82550949987	9.82646165375	7.58011176518	10.5816950538	9.82979149458	9.02094426695	9.43186984939
MCT.f.0414	10.125997884	9.86418408333	9.99751925839	0.0	6.34402321785	10.0966387708	5.75675675676	9.30701710885	6.66341501852	10.913423673	10.6159594274	7.03702131134	7.5882369416	8.90646748985	8.14846316905
MCT.f.0415	10.6089708376	9.10501580647	8.87170508705	6.34402321785	0.0	8.60733144823	5.14043170687	9.31574410443	5.89240221496	11.416163156	7.87109630315	7.64413309272	6.83089334771	9.56420867552	7.54803263587
MCT.f.0416	9.77314522102	8.84331726528	7.70602516001	10.0966387708	8.60733144823	0.0	10.2277678694	8.205020258	9.4731319649	9.37027714892	8.05724827279	9.67432944316	8.67744141396	9.97620862458	10.0527271822
MCT.f.0086	10.9764547466	9.25962284703	9.94884449667	5.75675675676	5.14043170687	10.2277678694	0.0	9.24884701215	5.72987156252	11.347862544	9.47377543815	6.84928553932	6.0420669374	9.15119592436	7.03810280869
MCT.f.0418	8.07835711254	6.81940239872	6.92261667331	9.30701710885	9.31574410443	8.205020258	9.24884701215	0.0	7.81812929628	8.7717807314	8.98909106758	9.69434851299	9.41767362266	8.41534718762	8.70280626012
MCT.f.0419	9.02567880228	5.25694898326	8.82550949987	6.66341501852	5.89240221496	9.4731319649	5.72987156252	7.81812929628	0.0	9.89224942054	7.43211706128	7.45399135053	6.79022341727	6.7246062277	7.87477848282
MCT.f.0420	10.1539417001	9.51514474905	9.82646165375	10.913423673	11.416163156	9.37027714892	11.347862544	8.7717807314	9.89224942054	0.0	10.7341970378	10.1358261292	11.1801415182	9.883514908	10.9512655478
MCT.f.0421	9.58299591719	6.84883658316	7.58011176518	10.6159594274	7.87109630315	8.05724827279	9.47377543815	8.98909106758	7.43211706128	10.7341970378	0.0	10.9214142704	9.85173470518	8.54451974228	9.4377881794
MCT.f.0422	10.9595639225	10.6611367735	10.5816950538	7.03702131134	7.64413309272	9.67432944316	6.84928553932	9.69434851299	7.45399135053	10.1358261292	10.9214142704	0.0	4.23392764898	8.64149686785	5.57398850779
MCT.f.0423	10.8920767798	9.53820754101	9.82979149458	7.5882369416	6.83089334771	8.67744141396	6.0420669374	9.41767362266	6.79022341727	11.1801415182	9.85173470518	4.23392764898	0.0	9.57022960155	5.40658335873
MCT.f.0424	9.12131479313	7.43682249459	9.02094426695	8.90646748985	9.56420867552	9.97620862458	9.15119592436	8.41534718762	6.7246062277	9.883514908	8.54451974228	8.64149686785	9.57022960155	0.0	7.29382008394
MCT.f.0425	10.6954504222	10.4230009384	9.43186984939	8.14846316905	7.54803263587	10.0527271822	7.03810280869	8.70280626012	7.87477848282	10.9512655478	9.4377881794	5.57398850779	5.40658335873	7.29382008394	0.0
