	MCT.f.0410	MCT.f.0411	MCT.f.0412	MCT.f.0414	MCT.f.0415	MCT.f.0416	MCT.f.0086	MCT.f.0418	MCT.f.0419	MCT.f.0420	MCT.f.0421	MCT.f.0422	MCT.f.0423	MCT.f.0424	MCT.f.0425
MCT.f.0410	0.0	0.551020408163	0.696629213483	0.833333333333	0.848837209302	0.88785046729	0.852941176471	0.745098039216	0.79381443299	0.833333333333	0.85	0.913978494624	0.882352941176	0.854368932039	0.869047619048
MCT.f.0411	0.551020408163	0.0	0.679611650485	0.842105263158	0.81	0.879032258065	0.707547169811	0.642201834862	0.587628865979	0.777777777778	0.715447154472	0.90990990991	0.838383838384	0.722222222222	0.883495145631
MCT.f.0412	0.696629213483	0.679611650485	0.0	0.884210526316	0.822784810127	0.771739130435	0.867346938776	0.729166666667	0.831578947368	0.872340425532	0.788990825688	0.882352941176	0.873417721519	0.88	0.828947368421
MCT.f.0414	0.833333333333	0.842105263158	0.884210526316	0.0	0.813333333333	0.876288659794	0.770114942529	0.82	0.755813953488	0.866666666667	0.846846846847	0.876543209877	0.785714285714	0.838709677419	0.866666666667
MCT.f.0415	0.848837209302	0.81	0.822784810127	0.813333333333	0.0	0.843373493976	0.746666666667	0.820224719101	0.763157894737	0.844155844156	0.722222222222	0.78125	0.588235294118	0.920454545455	0.690909090909
MCT.f.0416	0.88785046729	0.879032258065	0.771739130435	0.876288659794	0.843373493976	0.0	0.893203883495	0.842592592593	0.871287128713	0.887755102041	0.836206896552	0.80487804878	0.85	0.894230769231	0.878048780488
MCT.f.0086	0.852941176471	0.707547169811	0.867346938776	0.770114942529	0.746666666667	0.893203883495	0.0	0.782178217822	0.650602409639	0.86170212766	0.696078431373	0.843373493976	0.732394366197	0.771739130435	0.815789473684
MCT.f.0418	0.745098039216	0.642201834862	0.729166666667	0.82	0.820224719101	0.842592592593	0.782178217822	0.0	0.677419354839	0.703296703297	0.838709677419	0.885416666667	0.811764705882	0.862385321101	0.797619047619
MCT.f.0419	0.79381443299	0.587628865979	0.831578947368	0.755813953488	0.763157894737	0.871287128713	0.650602409639	0.677419354839	0.0	0.755813953488	0.656565656566	0.870588235294	0.695652173913	0.654761904762	0.831168831169
MCT.f.0420	0.833333333333	0.777777777778	0.872340425532	0.866666666667	0.844155844156	0.887755102041	0.86170212766	0.703296703297	0.755813953488	0.0	0.857142857143	0.8625	0.802816901408	0.92	0.896103896104
MCT.f.0421	0.85	0.715447154472	0.788990825688	0.846846846847	0.722222222222	0.836206896552	0.696078431373	0.838709677419	0.656565656566	0.857142857143	0.0	0.896226415094	0.752808988764	0.72380952381	0.79347826087
MCT.f.0422	0.913978494624	0.90990990991	0.882352941176	0.876543209877	0.78125	0.80487804878	0.843373493976	0.885416666667	0.870588235294	0.8625	0.896226415094	0.0	0.84375	0.845238095238	0.806451612903
MCT.f.0423	0.882352941176	0.838383838384	0.873417721519	0.785714285714	0.588235294118	0.85	0.732394366197	0.811764705882	0.695652173913	0.802816901408	0.752808988764	0.84375	0.0	0.8625	0.716981132075
MCT.f.0424	0.854368932039	0.722222222222	0.88	0.838709677419	0.920454545455	0.894230769231	0.771739130435	0.862385321101	0.654761904762	0.92	0.72380952381	0.845238095238	0.8625	0.0	0.818181818182
MCT.f.0425	0.869047619048	0.883495145631	0.828947368421	0.866666666667	0.690909090909	0.878048780488	0.815789473684	0.797619047619	0.831168831169	0.896103896104	0.79347826087	0.806451612903	0.716981132075	0.818181818182	0.0
