	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13
sample1	0.0	0.620253164557	0.666666666667	0.65	0.767676767677	0.862068965517	0.7734375	0.576470588235	0.777777777778	0.752475247525	0.808333333333	0.852173913043	0.759259259259
sample2	0.620253164557	0.0	0.768421052632	0.652173913043	0.896907216495	0.896226415094	0.845528455285	0.605263157895	0.83	0.831578947368	0.886956521739	0.83	0.833333333333
sample3	0.666666666667	0.768421052632	0.0	0.696629213483	0.898305084746	0.888888888889	0.7109375	0.771428571429	0.90625	0.873949579832	0.921428571429	0.813559322034	0.88188976378
sample4	0.65	0.652173913043	0.696629213483	0.0	0.847826086957	0.828282828283	0.752212389381	0.653846153846	0.816326530612	0.829787234043	0.895652173913	0.752688172043	0.831683168317
sample5	0.767676767677	0.896907216495	0.898305084746	0.847826086957	0.0	0.898305084746	0.860294117647	0.877358490566	0.818181818182	0.734693877551	0.862903225806	0.916666666667	0.821428571429
sample6	0.862068965517	0.896226415094	0.888888888889	0.828282828283	0.898305084746	0.0	0.838028169014	0.683673469388	0.715596330275	0.646464646465	0.801587301587	0.771929824561	0.826446280992
sample7	0.7734375	0.845528455285	0.7109375	0.752212389381	0.860294117647	0.838028169014	0.0	0.768	0.821428571429	0.795454545455	0.871794871795	0.846153846154	0.685039370079
sample8	0.576470588235	0.605263157895	0.771428571429	0.653846153846	0.877358490566	0.683673469388	0.768	0.0	0.747572815534	0.633333333333	0.803418803419	0.783018867925	0.71568627451
sample9	0.777777777778	0.83	0.90625	0.816326530612	0.818181818182	0.715596330275	0.821428571429	0.747572815534	0.0	0.759259259259	0.782258064516	0.813559322034	0.806722689076
sample10	0.752475247525	0.831578947368	0.873949579832	0.829787234043	0.734693877551	0.646464646465	0.795454545455	0.633333333333	0.759259259259	0.0	0.716814159292	0.747663551402	0.774774774775
sample11	0.808333333333	0.886956521739	0.921428571429	0.895652173913	0.862903225806	0.801587301587	0.871794871795	0.803418803419	0.782258064516	0.716814159292	0.0	0.731092436975	0.776
sample12	0.852173913043	0.83	0.813559322034	0.752688172043	0.916666666667	0.771929824561	0.846153846154	0.783018867925	0.813559322034	0.747663551402	0.731092436975	0.0	0.775862068966
sample13	0.759259259259	0.833333333333	0.88188976378	0.831683168317	0.821428571429	0.826446280992	0.685039370079	0.71568627451	0.806722689076	0.774774774775	0.776	0.775862068966	0.0
