	MCT.f.0259	MCT.f.0260	MCT.f.0261	MCT.f.0263	MCT.f.0264	MCT.f.0265	MCT.f.0266	MCT.f.0267	MCT.f.0269	MCT.f.0270	MCT.f.0271	MCT.f.0272
MCT.f.0259	0.0	1.9389010658	3.00820919497	4.86869054689	4.72466218029	4.33021154773	4.96358796746	4.67964449706	5.44439754364	5.76477712963	5.41978808789	5.43570488558
MCT.f.0260	1.9389010658	0.0	1.82787391347	3.75257288888	5.04606384986	4.68884716446	5.22573441045	4.82692981332	5.26043392267	5.48403776325	5.17128582202	5.2856980057
MCT.f.0261	3.00820919497	1.82787391347	0.0	2.57442973045	3.9241943876	4.30688559605	4.25691006199	4.28163549431	4.66990127016	4.67852120584	4.8414449904	4.79561956399
MCT.f.0263	4.86869054689	3.75257288888	2.57442973045	0.0	1.90638404646	2.82593792247	3.36488198352	4.01929105124	4.48398285351	4.26130619774	4.63532061009	4.53152328703
MCT.f.0264	4.72466218029	5.04606384986	3.9241943876	1.90638404646	0.0	1.68132283465	2.11029196572	3.08788382421	4.28701089783	4.19165663116	4.5972239047	4.46698970321
MCT.f.0265	4.33021154773	4.68884716446	4.30688559605	2.82593792247	1.68132283465	0.0	1.59544220971	2.03965020447	4.2691411814	4.16867023173	4.48520512821	4.18976223776
MCT.f.0266	4.96358796746	5.22573441045	4.25691006199	3.36488198352	2.11029196572	1.59544220971	0.0	1.37493544008	3.57506491035	4.01537046677	4.30352280463	3.85708191514
MCT.f.0267	4.67964449706	4.82692981332	4.28163549431	4.01929105124	3.08788382421	2.03965020447	1.37493544008	0.0	3.10566336592	3.67584775087	4.33009160678	3.85875964866
MCT.f.0269	5.44439754364	5.26043392267	4.66990127016	4.48398285351	4.28701089783	4.2691411814	3.57506491035	3.10566336592	0.0	1.34857865727	2.27565579582	2.58110126433
MCT.f.0270	5.76477712963	5.48403776325	4.67852120584	4.26130619774	4.19165663116	4.16867023173	4.01537046677	3.67584775087	1.34857865727	0.0	1.52339366516	2.12425339367
MCT.f.0271	5.41978808789	5.17128582202	4.8414449904	4.63532061009	4.5972239047	4.48520512821	4.30352280463	4.33009160678	2.27565579582	1.52339366516	0.0	1.42057692308
MCT.f.0272	5.43570488558	5.2856980057	4.79561956399	4.53152328703	4.46698970321	4.18976223776	3.85708191514	3.85875964866	2.58110126433	2.12425339367	1.42057692308	0.0
