	MCT.f.0259	MCT.f.0260	MCT.f.0261	MCT.f.0263	MCT.f.0264	MCT.f.0265	MCT.f.0266	MCT.f.0267	MCT.f.0269	MCT.f.0270	MCT.f.0271	MCT.f.0272
MCT.f.0259	0.0	0.28729281768	0.364102564103	0.432692307692	0.392857142857	0.437810945274	0.437810945274	0.507177033493	0.551569506726	0.554545454545	0.572072072072	0.514018691589
MCT.f.0260	0.28729281768	0.0	0.183431952663	0.320855614973	0.469696969697	0.548076923077	0.526829268293	0.557692307692	0.560185185185	0.542857142857	0.568075117371	0.549763033175
MCT.f.0261	0.364102564103	0.183431952663	0.0	0.175141242938	0.340425531915	0.429292929293	0.405128205128	0.439393939394	0.461538461538	0.521126760563	0.546296296296	0.521126760563
MCT.f.0263	0.432692307692	0.320855614973	0.175141242938	0.0	0.197740112994	0.299465240642	0.335078534031	0.427860696517	0.40487804878	0.481132075472	0.520737327189	0.495327102804
MCT.f.0264	0.392857142857	0.469696969697	0.340425531915	0.197740112994	0.0	0.128048780488	0.204678362573	0.314917127072	0.40404040404	0.475490196078	0.516746411483	0.475490196078
MCT.f.0265	0.437810945274	0.548076923077	0.429292929293	0.299465240642	0.128048780488	0.0	0.111111111111	0.232558139535	0.432835820896	0.502415458937	0.542452830189	0.442211055276
MCT.f.0266	0.437810945274	0.526829268293	0.405128205128	0.335078534031	0.204678362573	0.111111111111	0.0	0.157575757576	0.409090909091	0.530805687204	0.569444444444	0.472906403941
MCT.f.0267	0.507177033493	0.557692307692	0.439393939394	0.427860696517	0.314917127072	0.232558139535	0.157575757576	0.0	0.343915343915	0.475247524752	0.51690821256	0.490196078431
MCT.f.0269	0.551569506726	0.560185185185	0.461538461538	0.40487804878	0.40404040404	0.432835820896	0.409090909091	0.343915343915	0.0	0.207865168539	0.308510638298	0.443902439024
MCT.f.0270	0.554545454545	0.542857142857	0.521126760563	0.481132075472	0.475490196078	0.502415458937	0.530805687204	0.475247524752	0.207865168539	0.0	0.125748502994	0.302702702703
MCT.f.0271	0.572072072072	0.568075117371	0.546296296296	0.520737327189	0.516746411483	0.542452830189	0.569444444444	0.51690821256	0.308510638298	0.125748502994	0.0	0.231638418079
MCT.f.0272	0.514018691589	0.549763033175	0.521126760563	0.495327102804	0.475490196078	0.442211055276	0.472906403941	0.490196078431	0.443902439024	0.302702702703	0.231638418079	0.0
