	MCT.f.0002	MCT.f.0003	MCT.f.0004	MCT.f.0005	MCT.f.0006	MCT.f.0007	MCT.f.0008	MCT.f.0009	MCT.f.0010	MCT.f.0011	MCT.f.0012	MCT.f.0013	MCT.f.0014	MCT.f.0016	MCT.f.0017
MCT.f.0002	0.0	2.1610326262	4.32354990156	4.80243363674	7.24166588294	6.42652329749	5.31596989689	4.64482643152	4.35330726621	4.75945907874	4.27308422128	6.40938000458	7.0514774686	5.40688686862	5.32563498017
MCT.f.0003	2.1610326262	0.0	4.11874719549	5.25432549554	7.36547677967	6.42134124829	5.68521551212	5.11081055734	5.01594403378	5.01361747722	4.14074915602	6.45018008721	6.82029216713	5.52178684578	5.61542678313
MCT.f.0004	4.32354990156	4.11874719549	0.0	3.41440377804	5.78181332895	5.3816194659	4.79160333705	4.72763455009	5.20141556409	5.78695901757	5.12051494487	6.30179302767	6.33390674838	5.72816697063	6.09523809524
MCT.f.0005	4.80243363674	5.25432549554	3.41440377804	0.0	5.03083311247	5.31149153876	4.73583447292	4.31397605226	5.12895185622	5.76004444147	5.23435388141	6.20353228332	6.48466973693	5.52796081157	6.21815253105
MCT.f.0006	7.24166588294	7.36547677967	5.78181332895	5.03083311247	0.0	4.30051098781	5.36043235383	6.02906036364	6.77251376741	7.33458948146	7.18667686855	7.19952236214	7.18742720643	6.66184670666	6.74721450042
MCT.f.0007	6.42652329749	6.42134124829	5.3816194659	5.31149153876	4.30051098781	0.0	3.29475590035	4.68038967643	5.20715216683	6.14304049084	5.681336058	6.41622817052	6.3719732414	6.14826970254	6.27394943974
MCT.f.0008	5.31596989689	5.68521551212	4.79160333705	4.73583447292	5.36043235383	3.29475590035	0.0	3.33788767305	4.26820361892	5.43912942011	5.3107871815	6.03310664538	6.15932074406	5.36341727178	5.72752694854
MCT.f.0009	4.64482643152	5.11081055734	4.72763455009	4.31397605226	6.02906036364	4.68038967643	3.33788767305	0.0	3.26040683653	4.46522919468	4.53140803833	5.2715710815	5.87526083626	5.41043935977	5.75315652937
MCT.f.0010	4.35330726621	5.01594403378	5.20141556409	5.12895185622	6.77251376741	5.20715216683	4.26820361892	3.26040683653	0.0	3.06538088307	3.242058595	5.60589941973	6.27698743157	4.72956441455	4.66323534347
MCT.f.0011	4.75945907874	5.01361747722	5.78695901757	5.76004444147	7.33458948146	6.14304049084	5.43912942011	4.46522919468	3.06538088307	0.0	2.49513920449	6.19340952027	7.12126237541	5.04031104628	4.8835081509
MCT.f.0012	4.27308422128	4.14074915602	5.12051494487	5.23435388141	7.18667686855	5.681336058	5.3107871815	4.53140803833	3.242058595	2.49513920449	0.0	5.37023041623	6.14221443128	4.69344999237	4.35246513632
MCT.f.0013	6.40938000458	6.45018008721	6.30179302767	6.20353228332	7.19952236214	6.41622817052	6.03310664538	5.2715710815	5.60589941973	6.19340952027	5.37023041623	0.0	4.02836879433	6.12012748979	6.5270257534
MCT.f.0014	7.0514774686	6.82029216713	6.33390674838	6.48466973693	7.18742720643	6.3719732414	6.15932074406	5.87526083626	6.27698743157	7.12126237541	6.14221443128	4.02836879433	0.0	5.62905456479	6.52418148158
MCT.f.0016	5.40688686862	5.52178684578	5.72816697063	5.52796081157	6.66184670666	6.14826970254	5.36341727178	5.41043935977	4.72956441455	5.04031104628	4.69344999237	6.12012748979	5.62905456479	0.0	2.34052854889
MCT.f.0017	5.32563498017	5.61542678313	6.09523809524	6.21815253105	6.74721450042	6.27394943974	5.72752694854	5.75315652937	4.66323534347	4.8835081509	4.35246513632	6.5270257534	6.52418148158	2.34052854889	0.0
