	MCT.f.0002	MCT.f.0003	MCT.f.0004	MCT.f.0005	MCT.f.0006	MCT.f.0007	MCT.f.0008	MCT.f.0009	MCT.f.0010	MCT.f.0011	MCT.f.0012	MCT.f.0013	MCT.f.0014	MCT.f.0016	MCT.f.0017
MCT.f.0002	0.0	0.0833333333333	0.306532663317	0.478431372549	0.581395348837	0.634375	0.635782747604	0.656346749226	0.64527027027	0.603773584906	0.609561752988	0.600760456274	0.636054421769	0.666666666667	0.659420289855
MCT.f.0003	0.0833333333333	0.0	0.309178743961	0.475285171103	0.576051779935	0.623853211009	0.629283489097	0.653614457831	0.64262295082	0.602189781022	0.607692307692	0.588888888889	0.624584717608	0.654109589041	0.646643109541
MCT.f.0004	0.306532663317	0.309178743961	0.0	0.278431372549	0.417218543046	0.489164086687	0.50625	0.547904191617	0.56050955414	0.538194444444	0.545454545455	0.565068493151	0.574132492114	0.623003194888	0.641935483871
MCT.f.0005	0.478431372549	0.475285171103	0.278431372549	0.0	0.218855218855	0.376506024096	0.425595238095	0.485875706215	0.566951566952	0.59940652819	0.572784810127	0.621700879765	0.621917808219	0.634560906516	0.647564469914
MCT.f.0006	0.581395348837	0.576051779935	0.417218543046	0.218855218855	0.0	0.19375	0.246913580247	0.338150289017	0.47323943662	0.54415954416	0.591954022989	0.631720430108	0.610256410256	0.628947368421	0.648148148148
MCT.f.0007	0.634375	0.623853211009	0.489164086687	0.376506024096	0.19375	0.0	0.123376623377	0.274336283186	0.42735042735	0.519886363636	0.591549295775	0.616	0.613065326633	0.609947643979	0.628947368421
MCT.f.0008	0.635782747604	0.629283489097	0.50625	0.425595238095	0.246913580247	0.123376623377	0.0	0.180379746835	0.34756097561	0.456193353474	0.541666666667	0.574229691877	0.581151832461	0.606951871658	0.622641509434
MCT.f.0009	0.656346749226	0.653614457831	0.547904191617	0.485875706215	0.338150289017	0.274336283186	0.180379746835	0.0	0.188118811881	0.334405144695	0.466049382716	0.504347826087	0.539893617021	0.599469496021	0.618666666667
MCT.f.0010	0.64527027027	0.64262295082	0.56050955414	0.566951566952	0.47323943662	0.42735042735	0.34756097561	0.188118811881	0.0	0.190298507463	0.366197183099	0.405940594059	0.495626822157	0.565217391304	0.594202898551
MCT.f.0011	0.603773584906	0.602189781022	0.538194444444	0.59940652819	0.54415954416	0.519886363636	0.456193353474	0.334405144695	0.190298507463	0.0	0.261044176707	0.307116104869	0.435483870968	0.545454545455	0.60736196319
MCT.f.0012	0.609561752988	0.607692307692	0.545454545455	0.572784810127	0.591954022989	0.591549295775	0.541666666667	0.466049382716	0.366197183099	0.261044176707	0.0	0.233606557377	0.371929824561	0.528239202658	0.603225806452
MCT.f.0013	0.600760456274	0.588888888889	0.565068493151	0.621700879765	0.631720430108	0.616	0.574229691877	0.504347826087	0.405940594059	0.307116104869	0.233606557377	0.0	0.224264705882	0.495114006515	0.578616352201
MCT.f.0014	0.636054421769	0.624584717608	0.574132492114	0.621917808219	0.610256410256	0.613065326633	0.581151832461	0.539893617021	0.495626822157	0.435483870968	0.371929824561	0.224264705882	0.0	0.371710526316	0.484375
MCT.f.0016	0.666666666667	0.654109589041	0.623003194888	0.634560906516	0.628947368421	0.609947643979	0.606951871658	0.599469496021	0.565217391304	0.545454545455	0.528239202658	0.495114006515	0.371710526316	0.0	0.208494208494
MCT.f.0017	0.659420289855	0.646643109541	0.641935483871	0.647564469914	0.648148148148	0.628947368421	0.622641509434	0.618666666667	0.594202898551	0.60736196319	0.603225806452	0.578616352201	0.484375	0.208494208494	0.0
